post_link,original_link,final_link,post,title,author,date
http://web.archive.org/web/20190413105257/https://ghanaxtra.com/2019/04/midweek-lotto-results-for-april-10-2019.html,https://ghanaxtra.com/2019/04/midweek-lotto-results-for-april-10-2019.html,https://ghanaxtra.com/2019/04/midweek-lotto-results-for-april-10-2019.html,"This is the second most popular NLA product in Ghana. Midweek was introduced on 20th August 2003 and is drawn on Wednesdays.It is the second highest product that is patronized by our players. This product is seen as a Break-Even by our winning players to keep their dreams alive.Check MidWeek Lotto Results for Today 10th April 2019 below.Event No.: 807Winning Numbers: 44-61-89-45-54Machine Numbers: 46-58-57-38-88Below are some draws of Midweek Lotto including winning and machine numbers: Ghana’s National Weekly Lotto is managed by the entity called the National Lottery Authority – NLAThe NLA prides itself as being very transparent in its dealings with the Ghanaian public and as well supports Ghana in its developmental strides through the medium of gaming.The NLA oversees several other games drawn on different days of the week and would always have one or more games for every day of the week.With excellence in lottery and game management, the NLA’s vision is to become the organization of choice and blueprint for lottery in Africa, by creating moments of hope and happiness through exciting lottery games that generate revenue for national development and make all stakeholders ultimate winners.The following are the core values of the National Lottery Authority:Respect: Respect for peopleExcellence: Excellence in all we DoAccountability: Recognizing our Responsibility.Leadership: Setting standards in the Lottery IndustryIntegrity: Doing the right thing and doing it well.Team Work: Together we Accomplish More.History of the NLAThe NLA was originally established as the Department of National Lotteries in 1958 to organize raffles to entertain the Ghanaian people and give them the opportunity to win mouth-watering prizes.The Lotto and Betting Act 94 had been passed into law by 1960 to begin and regulate lottery in Ghana and generate revenue to support the development of Ghana which had just gained independence from colonial rule only three years earlier.The subsequent fifty years would be the years when NLA would grow exponentially and evolve into an autonomous public service institution, out of its earlier incarnation as Department of National Lotteries (DNL)This evolution came along with the promulgation the National Lotto Act 722 in 2006 which birthed the National Lottery Authority.Call our Editor on 0209391902 or click here and inform us via Whatsapp. You could equally email your stories or articles to [email protected] and we'll surely put them online","Midweek Lotto Results For April 10, 2019",Staff Writer,2019/04
http://web.archive.org/web/20211215062122/https://ghanaxtra.com/2021/11/prempeh-college-beat-presec-ketasco-to-win-5th-nsmq-title.html,https://ghanaxtra.com/2021/11/prempeh-college-beat-presec-ketasco-to-win-5th-nsmq-title.html,https://ghanaxtra.com/2021/11/prempeh-college-beat-presec-ketasco-to-win-5th-nsmq-title.html,"Prempeh College have emerged winners of the 2021 National Science and Maths Quiz after beating Presbyterian Boysâ€™ Senior High School and Keta Senior High and Technical School.Prempeh had 53 points to make the host and win promise a reality.Presec-Legon had 49 points while Keta SHTS, the first school from the Volta Region to make it to the final, had 30 points.Call our Editor on 0209391902 or click here and inform us via Whatsapp. You could equally email your stories or articles to [email protected] and we'll surely put them online","Prempeh College Beat Presec, Ketasco To Win 5th NSMQ Title","Frank A. Hartmann, Managing Editor",2021/11
http://web.archive.org/web/20201024153408/https://ghanaxtra.com/2020/10/ec-lied-against-me-i-didnt-forge-any-signature-odike.html,https://ghanaxtra.com/2020/10/ec-lied-against-me-i-didnt-forge-any-signature-odike.html,https://ghanaxtra.com/2020/10/ec-lied-against-me-i-didnt-forge-any-signature-odike.html,"Failed Presidential Aspirant, Akwesi Addai Odike has accused the Electoral Commission (EC) of unfairness against him.According to Odike, the EC’s decision to disqualify to him from contesting the 2020 polls is inbrindled with some level of unfairness.Speaking moments after the announcement by the Electoral Commission, Odike wondered why the Commission will disqualify him after the IT department had accepted his nomination forms.He told Roland Walker on News 360 that it not true that he forged signatories as has been adduced by the Commission.“The claim against me is not true, I did not forge any signature. If somebody is not qualified, it is the IT Centre that detects that. But the IT centre okayed my file.”The Electoral Commission(EC) on October 19, 2020, cleared 12 candidates to contest the 2020 Presidential elections in December.Those cleared are; President Nana Akufo-Addo of the NPP and former President John Mahama of the NDC.The rest are Madam Akua Donkor of GFP, Dr. Henry Lartey of GCPP, Dr. Hassan Ayariga of APC, Nana Konadu Agyeman-Rawlings of NDP, Mr. Ivor Kobina Greenstreet of CPP, Brigitte Dzogbenuku of the PPP; Mr. Alfred Kwame Asiedu Walker, an independent aspirant and Reverend Christian Kwabena Andrew (Osofo Kyiri Abosom) of GUM.The rest are Mr. David Apasera of the PNC and Mr. Kofi Akpaloo of the LPG.Meanwhile, five aspirants who were hoping to be on the ballot paper have been disqualified by the commission.Those disqualified are Kofi Koranteng, Marricke Kofi Gane, Akwasi Odike, Kwesi Busumburu and Agyenim Boateng.Call our Editor on 0209391902 or click here and inform us via Whatsapp. You could equally email your stories or articles to [email protected] and we'll surely put them online","EC Lied Against Me, I Didn’t Forge Any Signature – Odike","Nana Yaw, Reporter",2020/10
http://web.archive.org/web/20181122183640/http://ghanaxtra.com/2018/06/hot-photos-prophet-kumchacha-xandy-kamel-hit-internet.html,http://ghanaxtra.com/2018/06/hot-photos-prophet-kumchacha-xandy-kamel-hit-internet.html,https://ghanaxtra.com/2018/06/hot-photos-prophet-kumchacha-xandy-kamel-hit-internet.html,"Some pictures of Prophet Kumchacha and actress Xandy Kamel have gone viral setting the internet on fire.Spotted in some romantic and sexy pose smiling, it is clear that Kumchacha was the happiest man in Ghana at that time.From the pictures, the actress popularly known as “Beautiful Pooley” in showbiz circles and the controversial man of God clearly enjoyed the pose.The pictures were shared on the Instagram page of the actress with the caption: “Oya since they Say I want to trend and the pics are all photoshop leme drop this one too so I can trend well wai pls keep the insults coming since u have u time for that more pics to come ??.”See photos below:Call our Editor on 0209391902 or click here and inform us via Whatsapp.You could equally email your stories or articles to admin@ghanaxtra.com and we'll surely put them online",Hot Photos Of Prophet Kumchacha And Xandy Kamel Hit The Internet,Frank A. Hartmann,2018/06
http://web.archive.org/web/20181225172547/http://ghanaxtra.com/2018/12/tony-adams-former-arsenal-and-england-defender-to-become-rugby-football-league-president.html,http://ghanaxtra.com/2018/12/tony-adams-former-arsenal-and-england-defender-to-become-rugby-football-league-president.html,https://ghanaxtra.com/2018/12/tony-adams-former-arsenal-and-england-defender-to-become-rugby-football-league-president.html,"Adams has close links to the sport having founded the Sporting Chance charity in 2000Former Arsenal and England defender Tony Adams is to become the 29th Rugby Football League president in 2019.Adams, who captained both his club and his country, has been nominated for the position and will succeed Andy Burnham, the current president, next summer.He has close links to the sport through the Sporting Chance charity, which he founded in 2000.Adams said: “It will be an honour to become the next President of the RFL. I am passionate about working with everyone in the sport to raise the profile of mental health, wellness and resilience, for players and for everyone in Rugby League.“I’d like to play my part in championing this brilliant sport on the national stage.”It was also confirmed that Carl Hall will succeed Pat Crawshaw as vice-president in July. New Zealand Hall first came to England to play for Doncaster in 1988, and currently works as the club’s chief executive.RFL chairman Brian Barwick added: “Tony Adams is known and respected throughout sport and beyond, not only for his outstanding playing career with Arsenal, but more recently for his pioneering work with Sporting Chance.Pure passion
‘A fantastic man’ – Kane explains how Pochettino inspired Barca performance
‘A fantastic man’ – Kane explains how Pochettino inspired Barca performanceaim high
Van Dijk says Liverpool players will give everything for Champions League dream
Van Dijk says Liverpool players will give everything for Champions League dreamtime out
Celtic striker Leigh Griffiths taking break from football due to personal issues
Celtic striker Leigh Griffiths taking break from football due to personal issuesPog-bye?
‘Everything points to Paul Pogba leaving Man United in January’, says Paul Ince
‘Everything points to Paul Pogba leaving Man United in January’, says Paul Incewhat’s that about?
Did Mohamed Salah really not celebrate his winning goal against Napoli?
Did Mohamed Salah really not celebrate his winning goal against Napoli?DRIES YOUR EYES, MERT
‘Bottled it’ – Napoli star’s Liverpool comments come back to bite him
‘Bottled it’ – Napoli star’s Liverpool comments come back to bite himhero
Watch the incredible PSV tackle which sent Spurs through to knockout stages
Watch the incredible PSV tackle which sent Spurs through to knockout stagesGET DEN
Chelsea boss Sarri wants Barca star Suarez to replace Serie A bound man – reports
Chelsea boss Sarri wants Barca star Suarez to replace Serie A bound man – reportsLUCKY BOY
Van Dijk tackle on Mertens ‘nearly worth two red cards’, talkSPORT told
Van Dijk tackle on Mertens ‘nearly worth two red cards’, talkSPORT toldBUZZ
‘Finally gone too far’ – Reaction to what Erik Lamela did after Barcelona result
‘Finally gone too far’ – Reaction to what Erik Lamela did after Barcelona resultstar man
Raheem Sterling wins Premier League Player of the Month for November
Raheem Sterling wins Premier League Player of the Month for Novembernot helping
Glenn Hoddle jokes Spurs’ tense draw with Barca ‘wasn’t good for my recovery’
Glenn Hoddle jokes Spurs’ tense draw with Barca ‘wasn’t good for my recovery’“The charity has helped more than 400 rugby league players since the RFL entered into an official partnership with Sporting Chance in 2011, and Tony himself delivered seminars at Wigan and Hull earlier this year.“The game has recognised the importance of mental health, for players and everyone else involved, and Tony’s election is another significant step in that regard.“I also welcome the election as vice-president of Carl Hall, who has given so much to British rugby league since arriving here from New Zealand 30 years ago. This is well-deserved recognition for him, and for the Doncaster club.”Adams captained Arsenal and England during his playing days, but his managerial career was much less successfulChris Hurst, a digital sports specialist, will join the RFL Board as a non-executive director.“Chris Hurst will be a tremendous asset to the RFL Board,” Barwick continued. “His highly successful career across the world of sport and as a proven leader in the field of modern digital communications will be invaluable in helping us maximise the value and profile of some of the sport’s key properties.“He has worked in some of the top organisations in sport and broadcasting, and is well networked across both industries. Chris is also a huge advocate for the growth and development of women’s sport as evidenced by his Board membership of the Women’s Sports Trust.”This story was originally published by talkSPORT via: USAHint SportsCall our Editor on 0209391902 or click here and inform us via Whatsapp.You could equally email your stories or articles to admin@ghanaxtra.com and we'll surely put them online",Tony Adams: Former Arsenal and England defender to become Rugby Football League president,Frank A. Hartmann,2018/12
http://web.archive.org/web/20181122183640/http://ghanaxtra.com/2017/07/mills-burial-place-in-deplorable-state-brother-threatens-to-exhume-body.html,http://ghanaxtra.com/2017/07/mills-burial-place-in-deplorable-state-brother-threatens-to-exhume-body.html,https://ghanaxtra.com/2017/07/mills-burial-place-in-deplorable-state-brother-threatens-to-exhume-body.html,"Five years after the death of former Ghana’s President, John Evans Atta Mills, details are emerging that his burial ground is in a very deplorable state.Mills, the first Ghanaian head of state to die in office was buried at the Asomdwe Park in Accra.The shocking revelation was made by the MP for the Komenda-Edina-Eguafo-Abirem (KEEA) and brother of the late leader, Samuel Atta Mills ahead of the late President’s 73rd birthday anniverssary in Accra.According to the legislator, the deplorable nature of the place does not befit the status of his late brother and has threatened to exhume the body for a befitting burial at his own cost if the state will not take steps to maintain the place.“The park is nothing to write home about. It is so sad what we are doing. If it has to come to me to exhume the body and take it to a proper place I am prepared to do it.“If the state is not ready to take care of it we would have to advise ourselves.”John Evans Atta Mills served as President of Ghana from 2009 to 2012. He was inaugurated on 7 January 2009, having defeated the ruling party’s candidate, Nana Akufo-Addo in the 2008 election.He was previously the Vice-President from 1997 to 2001 under President Jerry Rawlings, and he contested as presidential candidate on the ticket of the NDC in the 2000 and 2004 general elections  but lost on both occassions.He died in 2012 at the 37 Military Hospital after battling an unknown ailment for sometime. Call our Editor on 0209391902 or click here and inform us via Whatsapp.You could equally email your stories or articles to admin@ghanaxtra.com and we'll surely put them online","Mills Burial Place In Deplorable State, Brother Threatens To Exhume Body",ABOAGYE FRANK,2017/07
http://web.archive.org/web/20210121185243/https://ghanaxtra.com/2021/01/breaking-news-speaker-declares-npp-as-majority-group-in-parliament.html,https://ghanaxtra.com/2021/01/breaking-news-speaker-declares-npp-as-majority-group-in-parliament.html,https://ghanaxtra.com/2021/01/breaking-news-speaker-declares-npp-as-majority-group-in-parliament.html,"The Speaker of Parliament, Alban Sumana Bagbin has declared the New Patriotic Party(NPP) as the majority group in parliament.According to the Speaker, the New Patriotic Party together with the Independent Candidate form the majority group in parliament and has ruled so.This was announced by the Speaker during the first sitting of the 8th Parliament on Friday, January 15, 2021.The Speaker took the decision and made the announcement after the only Independent Candidate in the House, the Member of Parliament for the Fomena Constituency, Andrew Asiamah Amoako officially wrote to him declaring that he will do business with the NPP side in parliament.Both the New Patriotic Party(NPP) and the National Democratic Congress(NDC) prior to today’s sitting have been fighting over who actually constitutes majority in the House.Call our Editor on 0209391902 or click here and inform us via Whatsapp. You could equally email your stories or articles to [email protected] and we'll surely put them online",Breaking News: Speaker Declares NPP As Majority Group In Parliament,"Frank A. Hartmann, Managing Editor",2021/01
http://web.archive.org/web/20201115222722/https://ghanaxtra.com/2020/11/okudzeto-ablakwa-dashes-ghc1000-to-honest-service-personnel-who-returned-unearned-salary.html,https://ghanaxtra.com/2020/11/okudzeto-ablakwa-dashes-ghc1000-to-honest-service-personnel-who-returned-unearned-salary.html,https://ghanaxtra.com/2020/11/okudzeto-ablakwa-dashes-ghc1000-to-honest-service-personnel-who-returned-unearned-salary.html,"The Member of Parliament for the North Tongu Constituency in the Volta Region, Samuel Okudzeto Ablakwa, has given an amount of GHC1,000 to the National Service Personnel who returned unearned salary to his employer.Fred Duhoe received the money moments after he shared a story on Facebook that he had returned a salary that was wrongly paid into his bank account by his employer.Apart from being honest, it is turning out that Fred is also generous as he says he will be giving GHC100 out of the amount to his sick friend.“Guess what, Hon Sam Okudzeto Ablakwa just surprised me with Gh1000 with this message attached. Please help me thank him. I’m giving out Gh100 to Makafui who has been on her sickbed for some time now. That’s my tithe”.The story of Fred Duhoe went viral after he detailed how he returned unearned salary which was wrongly paid into his bank account to his employer.Fred Duhoe who was part of the 2019/2020 service group was paid for the month of October 2020 despite not being at post.Below is how he shared his storyI’m not seeking for praise. I want my conscience to be at peace while others can equally learn from it.Almost reaching Dawa on the Accra-Aflao highway from Volta yesterday, I got an alert from my bank. Checks confirm that I have been paid for the month of October (for no work done).I thought to myself, “son of man, by the time you reach Accra, all that will be left on you is Gh2.30 but be courageous, prove to yourself that you need money but certainly not one you didn’t work for. Return this money to your ‘workplace and hand it over”. Yes, I did so and even added Gh1 extra.So this morning I got up, and I returned the money to HR. Yes, I need money to survive but when I get a well-paid job, and I EARN it, I will spend it with Joy. I need to be morally upright to chastise any corrupt person in society.All I have to sustain me throughout this week is less than Gh42 but man shall not live by bread alone.NB. officially done with my NSS and looking forward to a better tomorrow. Call our Editor on 0209391902 or click here and inform us via Whatsapp. You could equally email your stories or articles to [email protected] and we'll surely put them online","Okudzeto Ablakwa Dashes GHC1,000 To Honest Service Personnel Who Returned Unearned Salary","Frank A. Hartmann, Managing Editor",2020/11
http://web.archive.org/web/20190213123629/http://ghanaxtra.com/2019/02/ndc-refuses-recognise-agyarko-widow-labels-bloody-widow.html,http://ghanaxtra.com/2019/02/ndc-refuses-recognise-agyarko-widow-labels-bloody-widow.html,https://ghanaxtra.com/2019/02/ndc-refuses-recognise-agyarko-widow-labels-bloody-widow.html,"The Minority in Parliament today Tuesday, February 5, 2019, staged a walkout to protest against the swearing in of Lydia Alhassan, the newly elected Member of Parliament for the Ayawaso West Wuogon constituency.According to the leadership of the minority, the violence that characterised the Ayawaso West Wuogon by-election makes Madam Lydia Alhassan an illegitimate winner.So moments before the swearing in of the new legislator, the minority MPs wielding placards with the inscription “Bloody Widow” in protest walked out of the chamber but that did not affect the process as the Speaker still went ahead with her swearing in.In a strong-worded statement, the minority has vowed that they will not recognise the new MP since she is a beneficiary of an illegitimate process.A portion of a statement released by the minority after the walkout reads: “As legislators, we do not only condemn the despicable terror of last Thursday, we are resolved to rise up to our obligations under Article 41 (b) that calls on every citizen – “to uphold and defend this Constitution and the law,”The statement continues that: “to this end, therefore, we reiterate our refusal to recognise the illegitimate winner of that bloody by-election as declared by the incompetent and complicit Electoral Commission.”Meanwhile, the Minority after staging the walkout marched to the Police Headquarters to demand justice for their colleague MP, Samuel George, and other members of the party who were assaulted during the by-election held at the Ayawaso West Wuogon constituency.A source at the Police Headquarters told Ghanaxtra.com that Honorable Sam George was asked to write a statement on the assault in the absence of the IGP and his deputies.They have served notice to embark on series actions until the perpetrators of the violence are brought to book.","NDC Refuses To Recognise Agyarko Widow, Labels Her As “Bloody Widow”",Nana Ama Sarfowaa,2019/02
http://web.archive.org/web/20181122183640/http://ghanaxtra.com/2017/12/photos-ndc-takes-maiden-outreach-party-school-to-brong-ahafo.html,http://ghanaxtra.com/2017/12/photos-ndc-takes-maiden-outreach-party-school-to-brong-ahafo.html,https://ghanaxtra.com/2017/12/photos-ndc-takes-maiden-outreach-party-school-to-brong-ahafo.html,"The Ghana Institute of Social Democracy (GISD) on Saturday, December 16 held its maiden Outreach Party School in Atebubu in the Brong Ahafo region.The one-day outreach programme which took place at the auditorium of the Atebubu College of Education was the first of its kind to be held outside Accra since its inception.The programme was attended by over 150 NDC members and sympathisers from Kwame-Danso, Kajaji, Atebubu, Amantin, Prang, Yeji, Ejura, Sampa, Kintampo, Wenchi, Sunyani , Berekum, Techiman and Nkoranza.Lecturers including Dr. William Ahadzie, Fritz Baffour, Peter Boamah Otukonor and Kofi Kukubor took participants through the Module 001 of the programme which includes political leadership, party organization, Philosophy, Principles and Practice of Social Democracy.The rest were the Political History of Ghana, Transformational leadership, Activism and Party Organisation.They charged participants to maintain their identity as Social democrats by reflecting these values in their political discourse.Some of the participants who spoke to Ghanaxtra.com after the programme expressed their gratitude to the party leadership for heeding to their calls and bringing the school to their doorsteps.They said the programme will go a long way to helping them to re-energise and revamp their bases for the party to recapture political power in 2020.The National Democratic Congress (NDC) in September this year started its political training institute aimed at ensuring that members are grounded in the ideals of the party.The Ghana Institute of Social Democracy (GISD) according to the party will focus mainly on ensuring that party faithfuls understand the principles and ideologies of the NDC.It also seeks to equip participants with knowledge in leadership skills at all levels of party work; acquire skills that will assist in party organisation, undertake membership drives and promote activism at all levels of political activity.Currently, the institute runs programmes such as the philosophy of the party, history of the party, history of Ghana, constitutional studies, party management, political communication, leadership skills, elections and electoral systems.The next stop for the team will be the Tusand Hotel in Kumasi where a similar programme will be organised on Monday, December 18, 2017, for those within and around the Ashanti region.Call our Editor on 0209391902 or click here and inform us via Whatsapp.You could equally email your stories or articles to admin@ghanaxtra.com and we'll surely put them online",Photos: NDC Takes Party School To The Brong Ahafo Region,Frank A. Hartmann,2017/12
http://web.archive.org/web/20210411080304/https://ghanaxtra.com/2021/04/achimota-school-admits-female-halfcaste-with-long-hair-after-refusing-rastafarians.html,https://ghanaxtra.com/2021/04/achimota-school-admits-female-halfcaste-with-long-hair-after-refusing-rastafarians.html,https://ghanaxtra.com/2021/04/achimota-school-admits-female-halfcaste-with-long-hair-after-refusing-rastafarians.html,"Achimota School has offered admission to a half-caste, Nana Akua Akoma as a first-year student of the school.The school took to their official Twitter page to announce the admission of Nana Akua Akoma.“Dear All, please tune in tonight for a feature with our incoming Achimotan, national tennis sensation and the winner of the 2021 @accraopen Nana Akua Akoma @iam_akua_akoma on @tv3_ghana #AchimotaExcellence ” they tweeted.Born in Germany to a Ghanaian dad and an Irish mother, Nana Akua Akoma has long hair and is the winner of the 2021 Accra Open.The boys, Tyron Iras Marhguy and Oheneba Kwaku Nkrabea who were posted to the school by the Computer School Placement System were turned away.The two have since initiated legal proceedings against the school.Call our Editor on 0209391902 or click here and inform us via Whatsapp. You could equally email your stories or articles to [email protected] and we'll surely put them online",Achimota School Admits Female Halfcaste With Long Hair After Refusing Rastafarians,"Frank A. Hartmann, Managing Editor",2021/04
http://web.archive.org/web/20180819194425/https://ghanaxtra.com/2018/07/ameri-deal-fraudulent-npp-secretary.html,https://ghanaxtra.com/2018/07/ameri-deal-fraudulent-npp-secretary.html,https://ghanaxtra.com/2018/07/ameri-deal-fraudulent-npp-secretary.html,"The Brong Ahafo Regional Secretary of the New Patriotic Party (NPP), Mr Kofi Ofosu Boateng has labelled the Africa Middle East Resources Investment (AMERI) Group power badge deal with Ghana as “overpriced and lopsided” agreement.Describing the deal as fraudulent, the chief scribe of the NPP in the Brong Ahafo region said the AMERI deal which was signed to address the power crisis in 2015 could have been a better deal if  “due diligence” was done.In his view, the agreement in its old form as signed under the erstwhile John Mahama government did not serve the interest of the country and therefore a renegotiation was the only alternative left.“The agreement is grossly unfair and presently as it stands it is not in the best interest of Ghana, hence the decision of the N.P.P’s government renegotiations.”The comment by Kofi Ofosu comes at the backdrop of criticisms from a number of groups and individuals following a re-negotiation of the AMERI deal by the government.Speaking in an interview with the media in Sunyani, he said government would assume ownership of the power plants after paying $339million which will end the Build Own, Operate and Transfer (BOOST).He argued that investigations conducted by the committee that was tasked to investigate the deal showed that the whole project was executed at a charge that was considerably lower than the agreement between the Government of Ghana and AMERI.According to him, instead of paying the original tariff of 14.5918 cents/KWh under the old AMERI deal, consumers will pay a new tariff of 11.7125 cents/KWh over the 15 year period.Touting the benefits of the reviewed deal, he said it will not only save the taxpayer but also shows a commitment by the  President to protect the public purse.Credit: Kwame OsaheneCall our Editor on 0209391902 or click here and inform us via Whatsapp. You could equally email your stories or articles to info@ghanaxtra.com and we'll surely put them online",AMERI Deal Was Fraudulent – NPP Secretary,GhanaXtra,2018/07
http://web.archive.org/web/20180819194425/https://ghanaxtra.com/2018/08/bank-ghana-engaged-propaganda-collapse-business-zylophone-boss.html,https://ghanaxtra.com/2018/08/bank-ghana-engaged-propaganda-collapse-business-zylophone-boss.html,https://ghanaxtra.com/2018/08/bank-ghana-engaged-propaganda-collapse-business-zylophone-boss.html,"The Bank of Ghana has warned the general public to desist from transacting any business with Menzgold Ghana Company Limited.
 A portion of a statement released by the regulator reads: “any of the above-mentioned businesses with Menzgold Ghana Company Limited does so at his or her own risk.” The statement further warned that the Bank of Ghana will not be liable or whatsoever in the event of loss of investments of deposits.But the Chief Executive Officer of Menzgold, Nana Appiah Mensah has hit out at the Bank of Ghana (BOG) for engaging in what he describes as propaganda.
The jab by the Zylophone boss comes after the Bank of Ghana issued a statement reiterating its call on the public to stay off Menzgold as it is not licensed.According to him, the attempt by the regulator is a ploy to use Menzgold to cover up its incompetence in the banking sector.“TODAY’S JOKE: Bank of Ghana, so now you dey do propaganda? I beg paa “Tell Ghanaians exactly what happened with the 5 or so collapsed banks you duly LICENSED & SUPERVISED for years. Please don’t attempt to use our dear Menzgold to cover up. I beg make we think!”Call our Editor on 0209391902 or click here and inform us via Whatsapp. You could equally email your stories or articles to info@ghanaxtra.com and we'll surely put them online",Bank Of Ghana Engaged In Propaganda To Collapse My Business – Zylophon Boss,GhanaXtra,2018/08
http://web.archive.org/web/20190320172358/http://ghanaxtra.com/2019/03/monday-special-lotto-results-for-18th-march-2019.html,http://ghanaxtra.com/2019/03/monday-special-lotto-results-for-18th-march-2019.html,https://ghanaxtra.com/2019/03/monday-special-lotto-results-for-18th-march-2019.html,"The Monday Special product was designed to welcome players fresh from the weekend. This is Special because; it gives the player a fresh beginning to a new week.The Monday Special was launched on 1st August 2005 and it from the on Mondays. The product is fresh beginning on 5/90 fixed odds game.Monday Special Lotto Results For 18th March 2019.Event No.: 683
Winning Numbers: 4-76-63-2-12Machine Numbers: 20-33-44-8-29List of past draws for Monday Special Lotto including winning and machine numbers: Ghana’s National Weekly Lotto is managed by the entity called the National Lottery Authority – NLAThe NLA prides itself as being very transparent in its dealings with the Ghanaian public and as well supports Ghana in its developmental strides through the medium of gaming.The NLA oversees several other games drawn on different days of the week and would always have one or more games for every day of the week.With excellence in lottery and game management, the NLA’s vision is to become the organization of choice and blueprint for lottery in Africa, by creating moments of hope and happiness through exciting lottery games that generate revenue for national development and make all stakeholders ultimate winners.The following are the core values of the National Lottery Authority:Respect: Respect for peopleExcellence: Excellence in all we DoAccountability: Recognizing our Responsibility.Leadership: Setting standards in the Lottery IndustryIntegrity: Doing the right thing and doing it well.Team Work: Together we Accomplish More.History of the NLAThe NLA was originally established as the Department of National Lotteries in 1958 to organize raffles to entertain the Ghanaian people and give them the opportunity to win mouth-watering prizes.The Lotto and Betting Act 94 had been passed into law by 1960 to begin and regulate lottery in Ghana and generate revenue to support the development of Ghana which had just gained independence from colonial rule only three years earlier.The subsequent fifty years would be the years when NLA would grow exponentially and evolve into an autonomous public service institution, out of its earlier incarnation as Department of National Lotteries (DNL)This evolution came along with the promulgation the National Lotto Act 722 in 2006 which birthed the National Lottery Authority. Call our Editor on 0209391902 or click here and inform us via Whatsapp. You could equally email your stories or articles to info@ghanaxtra.com and we'll surely put them onlineLog in to leave a comment ",Monday Special Lotto Results For 18th March 2019,GhanaXtra,2019/03
http://web.archive.org/web/20201024153408/https://ghanaxtra.com/2020/09/chinese-man-rejects-chieftaincy-title-over-unnecessary-noise.html,https://ghanaxtra.com/2020/09/chinese-man-rejects-chieftaincy-title-over-unnecessary-noise.html,https://ghanaxtra.com/2020/09/chinese-man-rejects-chieftaincy-title-over-unnecessary-noise.html,"A Chinese businessman has denounced a chieftaincy title that was bestowed on him by the chiefs and people of Kwahu Abetifi.Sun Qiang the owner of an ethanol factory in the area was enstooled as the Nkosuohene of Asenyanso with the stool name Barima Kofi Ayeboafo in the first week of September but he has rejected the title three weeks later.According to his spokesperson, Baba Issah, his rejection follows the public outcry that greeted his enstoolment.He revealed that his boss has taken notice of the concerns that have been expressed in relation to his title and has decided to denounce it.Baba Issah however revealed that the rejection of the title will not in any way affect the good works Mr. Qiang undertakes for the people in the area.“He is thankful to all of you for the opportunity. However, today, what he’s saying to Ghanaians and the world is that he is no more interested in the chieftaincy title. He came for development, and so he is dissociating himself from the title.“The development of Afram Agya is a priority to him and so he still remains focused to the development of the area.  He is, therefore, appealing to everyone who is interested in farming to come to the area and do so in order to create employment for the youth and people of the area”.Call our Editor on 0209391902 or click here and inform us via Whatsapp. You could equally email your stories or articles to [email protected] and we'll surely put them online",Chinese Man Rejects Chieftaincy Title Over “Unnecessary” Noise,"Nana Yaw, Reporter",2020/09
http://web.archive.org/web/20210121185243/https://ghanaxtra.com/2021/01/fmr-asante-kotoko-defender-augustine-sefah-now-a-fetish-priest.html,https://ghanaxtra.com/2021/01/fmr-asante-kotoko-defender-augustine-sefah-now-a-fetish-priest.html,https://ghanaxtra.com/2021/01/fmr-asante-kotoko-defender-augustine-sefah-now-a-fetish-priest.html,"A former defender of Kumasi based Asante Kotoko football club, Augustine Sefah, has been ordained as a fetish priest.A picture sighted online shows the defender dressed in white calico with a leaf rope around his neck as a fetish priest.He also has some white powder on his face.It is however not clear when the picture was taken and during which occasion.The defender left Asante Kotoko before the commencement of the 2020/2021 football season.Call our Editor on 0209391902 or click here and inform us via Whatsapp. You could equally email your stories or articles to [email protected] and we'll surely put them online",Fmr. Asante Kotoko Defender Augustine Sefah Now A Fetish Priest,"Frank A. Hartmann, Managing Editor",2021/01
http://web.archive.org/web/20190320172358/http://ghanaxtra.com/2019/03/ndc-presents-state-of-ghanas-economy-on-wednesday.html,http://ghanaxtra.com/2019/03/ndc-presents-state-of-ghanas-economy-on-wednesday.html,https://ghanaxtra.com/2019/03/ndc-presents-state-of-ghanas-economy-on-wednesday.html,"The Minority in Parliament will on Wednesday March 20, 2019, present what has been dubbed “An Encounter with Parliament’s Minority on the State of Ghana’s economy”.The programme which kicks off at exactly 10:00 am will take place at the D.F Annan Auditorium at the Job 600.Under the Chairmanship of the Minority Leader, Honourable Haruna Iddrisu, it will be addressed by Cassiel Ato Forson, the Ranking Member of Finance Committee.The presser is expected to among other things “roast” the Akufo-Addo-Bawumia led government on key issues facing the citizenry.Issues that are likely to take centre stage include the recent frequent power outages, increase in crime, party vigilantism, Cedi depreciation and other key challenges facing the economy.President Akufo-Addo on February 21, 2019, presented his third State of the Nation’s Address (SONA) at the House of Parliament.The “Message of the State of the Nation” (SONA) was in accordance with Article 67 of the 1992 Constitution of Ghana.“The President shall, at the beginning of each session of Parliament and before dissolution of Parliament, deliver a message on the state of the nation.”He touted some of the gains made so far and pledged his government’s commitment in improving the areas of the Economy, Education, Health, Security and Housing.Call our Editor on 0209391902 or click here and inform us via Whatsapp. You could equally email your stories or articles to info@ghanaxtra.com and we'll surely put them onlineLog in to leave a comment ",NDC Presents “State Of Ghana’s Economy” On Wednesday,Frank A. Hartmann,2019/03
